Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Payday Loan,Personal Loan,Student Loan,num_loan_types,spending_level,payment_size,Month_April,Month_August,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,debt_to_income,debt_per_loan,delay_ratio,high_utilization,age_group_young,age_group_adult,age_group_mid,age_group_senior,long_credit_history,income_delay,credit_history_per_age,total_credit_lines
48.0,23627.63,3118.399166666667,7.0,3.0,19.0,3.0,6,12.0,1.23,1.0,1,277.93,30.49951583799439,216.0,0,37.99637812752503,131.1583048832602,286.77914832182154,1,0,1,1,0,0,1,0,0,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011762923323244861,92.64333333333333,4.0,1,0.0,0.0,1.0,0.0,1,1968.9691666666668,4.5,10.0
28.0,19557.1,1423.7583333333332,5.0,5.0,15.0,4.0,15,17.0,12.86,6.0,1,2002.24,23.766186395779485,147.0,1,53.65460692883751,159.477302809874,219.24392359462183,0,0,1,0,1,0,0,0,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10237918709829168,500.56,4.25,1,0.0,1.0,0.0,0.0,1,1150.4176470588234,5.25,10.0
19.0,37648.1,3118.399166666667,6.0,4.0,10.0,0.0,27,10.0,1.95,1.0,1,318.21,42.45312900944037,251.0,1,0.0,304.03228354373726,961.1660497895964,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008452219368308094,343.13583333333327,3.4285714285714284,1,1.0,0.0,0.0,0.0,1,3764.81,13.210526315789474,10.0
42.0,31239.32,2513.276666666666,9.0,6.0,26.0,6.0,58,22.0,28.23,9.0,0,2585.96,38.844529262098824,129.0,1,141.09962707119888,27.803444349168448,322.42459524629936,1,0,0,1,0,1,0,0,1,4,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08277901055464716,430.99333333333334,3.6666666666666665,1,0.0,0.0,1.0,0.0,1,1419.969090909091,3.0714285714285716,15.0
31.0,28993.75,2459.145833333333,2.0,4.0,12.0,1.0,9,2.0,6.74,0.0,2,822.72,33.82857350948945,244.0,0,18.34558543973027,94.31949058822408,423.24950730537904,1,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028375770640224188,822.72,2.0,1,0.0,1.0,0.0,0.0,1,14496.875,7.870967741935484,6.0
31.0,40214.54,3470.211666666666,3.0,5.0,21.0,3.0,26,18.0,11.99,14.0,1,1997.76,37.184950822515226,153.0,1,71.41267637595884,154.18874118738674,381.419749103321,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04967755443677834,665.92,6.0,1,0.0,1.0,0.0,0.0,1,2234.141111111111,4.935483870967742,8.0
43.0,142204.08,12141.339999999998,6.0,7.0,17.0,4.0,21,11.0,1.4300000000000002,3.0,1,1259.66,37.8232846382916,221.64739298925488,1,250.40888139736407,943.0375830257044,300.6875355769314,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008858114338210269,314.915,2.75,1,0.0,0.0,1.0,0.0,1,12927.643636363635,5.154590534633835,13.0
43.0,15361.32,1362.11,10.0,243.0,17.0,9.0,24,17.0,22.95,11.0,0,2899.99,22.70176390654683,112.0,1,45452.0,159.50865529159196,154.79836040976045,1,0,1,1,1,1,1,1,0,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18878520856280578,322.2211111111111,1.8888888888888888,1,0.0,0.0,1.0,0.0,0,903.6070588235294,2.604651162790698,253.0
54.0,66174.84,5263.57,8.0,7.0,18.0,4.0,19,10.0,11.23,4.0,1,951.18,39.602954614073155,252.0,0,150.9081877807035,112.62330686725063,512.8255053520459,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014373740835640856,237.795,2.5,1,0.0,0.0,0.0,1.0,1,6617.4839999999995,4.666666666666667,15.0
19.0,95099.8,3118.399166666667,5.0,5.0,7.0,4.0,8,11.0,5.539999999999999,7.0,1,618.46,32.250231089105256,273.0,1,236.83348188888127,400.6454819679094,417.7193694765428,1,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006503273403308945,154.615,2.75,1,1.0,0.0,0.0,0.0,1,8645.436363636363,14.368421052631579,10.0
43.0,17556.41,1192.0341666666666,8.0,10.0,34.0,4.0,21,10.0,11.09,9.0,1,2178.73,38.28829948280089,177.0,1,42.1279038912681,38.06509835430956,319.01041442108897,0,1,0,0,0,1,0,1,1,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12409883341753809,544.6825,2.5,1,0.0,0.0,1.0,0.0,1,1755.641,4.116279069767442,18.0
43.0,92200.68,7404.39,2.0,6.0,1.0,1.0,22,5.0,4.67,3.0,2,936.63,36.6720875537265,337.0,0,52.433666768022135,364.44359259635286,603.561740635625,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010158601867144582,936.63,5.0,1,0.0,0.0,1.0,0.0,1,18440.136,7.837209302325581,8.0
45.0,34146.86,2986.5716666666667,4.0,7.0,1.0,2.0,13,14.0,2.07,1.0,2,163.0,29.11092220922629,346.0,0,56.334345300507024,272.29625519245826,240.0265661737014,2,0,1,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047734989395803885,81.5,7.0,1,0.0,0.0,1.0,0.0,1,2439.0614285714287,7.688888888888889,11.0
31.0,10277.19,920.4325,4.0,6.0,5.0,5.0,6,14.0,12.66,13.0,1,1333.97,26.65364712698891,243.0,1,25.02984103118937,76.774324312193,280.23908465661765,1,1,1,1,1,0,1,0,0,6,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12979909878089244,266.794,2.8,1,0.0,1.0,0.0,0.0,1,734.085,7.838709677419355,10.0
41.0,20346.15,1901.5125,10.0,6.0,24.0,8.0,30,18.0,5.19,12.0,0,1543.16,40.093926980409606,92.0,1,72.29389799140776,32.60925179624664,335.2481002123456,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07584530734315828,192.895,2.25,1,0.0,0.0,1.0,0.0,0,1130.3416666666667,2.2439024390243905,16.0
16.0,19126.65,1683.8875,8.0,8.0,28.0,3.0,55,18.0,1.93,14.0,1,2699.31,37.675825748523934,225.0,1,36.161658295200525,111.68692775790774,310.54016394689177,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14112821638917425,899.77,6.0,1,0.0,0.0,0.0,0.0,1,1062.5916666666667,14.0625,16.0
38.0,18625.74,1601.1450000000002,9.0,7.0,15.0,8.0,36,22.0,6.59,8.0,0,3858.98,34.92557841283902,165.0,1,93.08625730989256,166.68011399084824,190.3481286992592,1,0,0,1,1,0,1,1,0,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20718532525419123,482.3725,2.75,1,0.0,0.0,1.0,0.0,1,846.6245454545456,4.342105263157895,16.0
35.0,20120.38,3118.399166666667,8.0,6.0,26.0,7.0,23,18.0,11.87,9.0,0,2734.91,35.661865325944255,221.64739298925488,1,62.49858275423454,104.3329312256405,264.2383193534584,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1359273532607237,390.70142857142855,2.5714285714285716,1,0.0,1.0,0.0,0.0,1,1117.798888888889,6.332782656835854,14.0
35.0,7957.91,563.1591666666667,3.0,3.0,17.0,5.0,23,19.0,11.13,4.0,1,818.5,40.15160700654828,221.64739298925488,1,31.461448390614915,17.371326926552435,268.81284382855733,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10285363870664534,163.7,3.8,1,0.0,1.0,0.0,0.0,1,418.83736842105264,6.332782656835854,6.0
43.0,14031.25,1107.2708333333333,8.0,10.0,28.0,7.0,51,17.0,28.740099999999984,6.0,0,3806.35,27.858202783838788,27.0,1,79.52467981516034,20.10458927317688,251.0978142449961,1,1,1,1,1,0,0,1,1,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27127661469933184,543.7642857142857,2.4285714285714284,1,0.0,0.0,1.0,0.0,0,825.3676470588235,0.627906976744186,18.0
39.0,167922.52,13560.558333333334,4.0,3.0,4.0,0.0,5,6.0,7.06,4.0,1,426.24,42.326108505226685,313.0,1,0.0,953.931419549011,694.5005337750932,2,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025383135031560988,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,27987.086666666666,8.025641025641026,7.0
38.0,7567.595,872.5104166666665,10.0,7.0,22.0,-100.0,55,18.0,25.04,7.0,0,4183.22,25.04460412127017,129.0,1,22.908411236820587,26.844297886433193,307.49833254341286,0,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43623554314423063,-18.564792999999998,-0.18,1,0.0,0.0,1.0,0.0,1,417.00694444444446,3.3947368421052633,17.0
35.0,43960.19,3664.349166666667,4.0,6.0,2.0,3.0,13,0.0,7.99,3.0,2,1009.92,27.428557835063785,366.0,0,49.66141112240488,149.4905290642005,457.28297648006134,2,0,1,0,0,0,0,1,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022973513080812434,336.64,0.0,1,0.0,1.0,0.0,0.0,1,2881.672857142857,10.457142857142857,10.0
27.0,112743.08,9463.256666666666,3.0,6.0,2.0,3.0,7,3.0,4.37,4.0,2,782.51,36.2667069761109,196.0,0,235.7798989501266,117.3685859660744,843.1771817504657,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006940647709819529,260.83666666666664,1.0,1,0.0,1.0,0.0,0.0,1,37581.026666666665,7.2592592592592595,9.0
38.0,20378.795,1428.2329166666666,3.0,5.0,2.0,4.0,2,3.0,0.85,3.0,2,1438.9,30.840662892365287,194.0,0,50.095855483310935,18.068146739019912,324.6592894443358,1,0,0,0,0,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07060770766868209,359.725,0.75,1,0.0,0.0,1.0,0.0,1,6792.931666666666,5.105263157894737,8.0
27.0,14566.27,3118.399166666667,6.0,9.0,31.0,5.0,22,14.0,15.26,11.0,0,3402.82,25.257238857684214,32.0,1,50.31132270983993,42.18268177558488,317.6915788479085,1,1,1,0,1,0,1,0,0,5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2336095651117273,680.5640000000001,2.8,1,0.0,1.0,0.0,0.0,0,1040.4478571428572,1.1851851851851851,15.0
44.0,44046.21,3466.5175,7.0,7.0,21.0,7.0,18,16.0,15.88,9.0,0,2709.07,36.773227614053695,158.0,1,161.29223301075467,166.92967806557218,278.429838923673,2,0,0,0,0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06150517831159594,387.01000000000005,2.2857142857142856,1,0.0,0.0,1.0,0.0,1,2752.888125,3.590909090909091,14.0
32.0,28603.64,2539.6366666666668,1.0,1.0,2.0,0.0,12,2.0,4.23,4.0,2,1428.43,30.547246060381195,375.0,0,0.0,62.528685043124206,431.43498162354246,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04993874905431617,343.13583333333327,3.4285714285714284,1,0.0,1.0,0.0,0.0,1,14301.82,11.71875,3.0
22.0,37648.1,1585.455,4.0,3.0,11.0,1.0,4,4.0,4.73,4.0,2,1078.38,33.21133696672823,338.0,0,9.530143983210914,146.46175537662683,272.5536006401623,2,0,0,0,0,0,1,0,0,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028643676573319773,1078.38,4.0,1,1.0,0.0,0.0,0.0,1,9412.025,15.363636363636363,7.0
26.0,70902.06,3118.399166666667,4.0,3.0,5.0,2.0,4,8.0,4.88,2.0,2,720.71,31.900344908507066,293.0,1,59.70966352309473,214.98406936821615,565.1567671086891,2,0,0,0,0,0,1,1,0,3,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010164866860003787,360.355,4.0,1,0.0,1.0,0.0,0.0,1,8862.7575,11.26923076923077,7.0
33.0,436482.5999999937,7138.263333333332,4.0,5.0,9.0,6.0,17,13.0,15.87,8.0,1,959.9,27.3134182542141,104.0,1,324.06493905603764,699.7758305601759,336.62340232842604,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016785030948876213,159.98333333333332,2.1666666666666665,1,0.0,1.0,0.0,0.0,0,150361.39359999655,3.1515151515151514,9.0
24.0,16955.675,1295.9729166666666,0.0,1.0,7.0,2.0,12,0.0,3.09,4.0,2,1035.87,31.862682379504115,388.0,0,20.03508748246436,76.83014180805216,322.73206237615017,1,0,0,0,0,0,1,0,1,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.061092819955560596,517.935,0.0,1,1.0,0.0,0.0,0.0,1,2881.672857142857,16.166666666666668,3.0
36.0,31941.88,2526.8233333333333,5.0,6.0,16.0,0.0,11,18.0,8.9,6.0,1,1048.97,40.97316845624314,244.0,0,0.0,89.00595042180196,423.6763829115314,1,0,0,0,0,0,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.032839958073851636,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,1774.548888888889,6.777777777777778,11.0
22.0,46301.96,3680.4966666666655,8.0,6.0,1.0,2.0,18,9.0,1.86,0.0,1,1288.02,28.954548216000727,350.0,1,70.97368000803823,81.48446866680527,465.5915179918232,1,0,1,0,0,0,0,0,1,3,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02781782887808637,644.01,4.5,1,1.0,0.0,0.0,0.0,1,5144.662222222222,15.909090909090908,14.0
30.0,56784.54,3118.399166666667,8.0,5.0,17.0,4.0,8,17.0,8.56,3.0,1,234.96,35.06662681694297,202.0,0,146.67672867210453,133.88371276516085,464.2440585627346,1,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004137745942821761,58.74,4.25,1,0.0,1.0,0.0,0.0,1,3340.2670588235296,6.733333333333333,13.0
46.0,17737.6,1260.1333333333332,4.0,7.0,8.0,0.0,6,0.0,6.2,7.0,2,1420.93,31.029955553053103,221.64739298925488,0,0.0,59.3089627582952,336.7043705750381,1,0,0,0,0,0,0,0,1,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0801083573876962,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,2881.672857142857,4.818421586722932,11.0
34.0,59714.2,5136.183333333333,4.0,5.0,5.0,1.0,2,14.0,8.45,4.0,1,425.17,28.262679301371826,213.0,1,27.779994851258788,381.0028214362552,394.8355170458194,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007120081990548312,425.17,14.0,1,0.0,1.0,0.0,0.0,1,4265.3,6.264705882352941,9.0
17.0,20137.56,1977.13,6.0,5.0,30.0,2.0,18,19.0,10.17,8.0,1,2577.87,26.525118787439407,73.0,1,31.67468056819988,65.75906950020892,380.2792499315912,0,0,0,0,1,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12801302640439058,1288.935,9.5,1,0.0,0.0,0.0,0.0,0,1059.8715789473686,4.294117647058823,11.0
33.0,139383.6,11618.3,4.0,6.0,10.0,2.0,28,14.0,8.14,5.0,1,1132.1,41.02358811241021,342.0,0,163.12945662790682,195.5588724520092,1043.1416709200842,1,0,0,1,0,0,0,1,0,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008122189411092839,566.05,7.0,1,0.0,1.0,0.0,0.0,1,9955.971428571429,10.363636363636363,10.0
21.0,32493.04,2503.7533333333336,3.0,7.0,11.0,4.0,8,12.0,6.71,4.0,2,412.23,34.524611473474266,331.0,0,65.7564797724268,41.94549811434061,382.673355446566,2,0,0,0,0,1,1,1,0,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012686716909221175,103.0575,3.0,1,1.0,0.0,0.0,0.0,1,2707.7533333333336,15.761904761904763,10.0
44.0,20940.42,1812.035,7.0,6.0,18.0,6.0,28,11.0,18.03,6.0,1,2217.05,30.031746414872327,70.0,1,69.26845467918113,84.61437068540005,317.3206746354188,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10587418972494345,369.5083333333334,1.8333333333333333,1,0.0,0.0,1.0,0.0,0,1903.6745454545453,1.5909090909090908,13.0
26.0,62115.81,5064.3175,3.0,7.0,17.0,5.0,17,21.0,10.9,7.0,1,1724.19,30.53114555114605,92.0,1,234.92839283070808,64.69516124161689,446.808195927675,1,0,1,1,0,0,1,0,0,4,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027757667492382378,344.838,4.2,1,0.0,1.0,0.0,0.0,0,2957.8957142857143,3.5384615384615383,10.0
36.0,14115.22,1309.2683333333332,6.0,5.0,16.0,9.0,16,21.0,6.54,11.0,0,3346.41,37.53343056295344,38.0,1,96.7758917594763,139.7708646085578,184.3800769652992,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370781326823103,371.8233333333333,2.3333333333333335,1,0.0,0.0,1.0,0.0,0,672.1533333333333,1.0555555555555556,11.0
46.0,39459.88,3118.399166666667,4.0,2.0,2832.1599999999744,2.0,4,0.0,13.28,4.0,2,1253.88,28.26361850171284,293.0,0,50.772298733921474,73.72264457000949,468.53739002940233,2,0,0,0,0,1,0,0,1,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03177607230432531,626.94,0.0,1,0.0,0.0,1.0,0.0,1,2881.672857142857,6.369565217391305,6.0
33.0,93841.65,8115.1375,0.0,3.0,6.0,1.0,29,9.0,1.08,2.0,1,1042.2,38.46127496975606,188.0,0,52.68657186195367,483.03226946707184,555.7949086709747,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01110594283028911,1042.2,9.0,1,0.0,1.0,0.0,0.0,1,10426.849999999999,5.696969696969697,3.0
33.0,7567.595,680.3070833333334,8.0,9.0,31.0,4.0,28,20.0,1.83,9.0,0,2425.02,38.84519449911033,207.0,1,18.87292300097473,45.10588642804328,294.0518989043153,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458540992642995,606.255,5.0,1,0.0,1.0,0.0,0.0,1,350.58425,6.2727272727272725,17.0
30.0,61476.93000000001,4940.0775,6.0,6.0,22.0,5.0,35,23.0,7.82,9.0,0,3322.38,32.35672996011202,97.0,1,212.55668803419655,405.88678083895826,165.56428112684517,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054042711631826765,664.476,4.6,1,0.0,1.0,0.0,0.0,0,2672.9100000000003,3.2333333333333334,12.0
39.0,119902.4,10202.866666666669,5.0,4.0,11.0,1.0,4,4.0,0.82,6.0,2,1037.85,40.83063059760336,368.0,0,93.3367829127304,636.6058439600963,560.34403979384,0,0,0,0,0,0,1,0,0,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008655790042567954,1037.85,4.0,1,0.0,0.0,1.0,0.0,1,29975.6,9.435897435897436,9.0
4459.049999999992,41772.18,3365.015,4.0,4.0,13.0,4.0,13,18.0,13.5,8.0,1,1383.84,31.468872386743012,225.0,1,119.08805481173222,275.79836656209966,231.61507862616816,1,1,0,1,0,0,1,0,1,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033128268622801105,345.96,4.5,1,0.0,0.0,0.0,0.0,1,2320.6766666666667,0.03963360930068698,8.0
26.0,18670.22,1301.8516666666667,9.0,10.0,25.0,7.0,57,27.0,23.68,12.0,0,4748.43,25.12020513235073,17.0,1,101.6206132237244,106.67002475996264,191.8945286829797,1,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25433176470336183,678.3471428571429,20.0,1,0.0,1.0,0.0,0.0,0,22.365017327123063,0.3076923076923077,19.0
